Title,Subtitle,Author,Description,Language,ISBN,GGKEY,Publisher,Publication Date,Categories,Keywords,Price,Currency,DRM,Distribution Territory,File Name
KDP Draft — How to Scale Your Small Business,,Darryl Elliott Brown,KDP Draft — How to Scale Your Small Business — A Gullah Geechee Biz publication.,en,,GGBb68a1ce4e6c9,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBb68a1ce4e6c9.epub
KDP Draft — How to Build Customer Loyalty,,Darryl Elliott Brown,KDP Draft — How to Build Customer Loyalty — A Gullah Geechee Biz publication.,en,,GGB477251600c6e,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB477251600c6e.epub
How to Find Your Purpose,,Darryl Elliott Brown,How to Find Your Purpose — A Gullah Geechee Biz publication.,en,,GGB780a1f8fdf2e,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB780a1f8fdf2e.epub
KDP Draft — How to Master Cast Iron Cooking,,Darryl Elliott Brown,KDP Draft — How to Master Cast Iron Cooking — A Gullah Geechee Biz publication.,en,,GGBac4ae2a2398e,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBac4ae2a2398e.epub
KDP Draft — How to Make Authentic Shrimp and Grits,,Darryl Elliott Brown,KDP Draft — How to Make Authentic Shrimp and Grits — A Gullah Geechee Biz publication.,en,,GGB83c7627cb8b1,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB83c7627cb8b1.epub
How to Handle Criticism Gracefully,,Darryl Elliott Brown,How to Handle Criticism Gracefully — A Gullah Geechee Biz publication.,en,,GGBc6b2eb5ad4d0,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc6b2eb5ad4d0.epub
How to Forgive Yourself and Move On,,Darryl Elliott Brown,How to Forgive Yourself and Move On — A Gullah Geechee Biz publication.,en,,GGB199ddf458561,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB199ddf458561.epub
Encyclopedia Volume 46,,Darryl Elliott Brown,Encyclopedia Volume 46 — A Gullah Geechee Biz publication.,en,,GGB3024c1ef27f8,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGB3024c1ef27f8.epub
How to Develop a Growth Mindset,,Darryl Elliott Brown,How to Develop a Growth Mindset — A Gullah Geechee Biz publication.,en,,GGB840f69a69fba,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB840f69a69fba.epub
Encyclopedia Volume 11,,Darryl Elliott Brown,Encyclopedia Volume 11 — A Gullah Geechee Biz publication.,en,,GGBbe9e1bcbe770,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGBbe9e1bcbe770.epub
How to Make Rice Pudding,,Darryl Elliott Brown,How to Make Rice Pudding — A Gullah Geechee Biz publication.,en,,GGB2b7d737a3f7b,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB2b7d737a3f7b.epub
KDP Draft — How to Cook Collard Greens the Right Way,,Darryl Elliott Brown,KDP Draft — How to Cook Collard Greens the Right Way — A Gullah Geechee Biz publication.,en,,GGB92ef9ab422f1,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB92ef9ab422f1.epub
KDP Draft — The Gullah Geechee Guide to Yearning,,Darryl Elliott Brown,KDP Draft — The Gullah Geechee Guide to Yearning — A Gullah Geechee Biz publication.,en,,GGBd9fe9b51ec1c,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBd9fe9b51ec1c.epub
KDP Draft — How to Cook Lowcountry Boil,,Darryl Elliott Brown,KDP Draft — How to Cook Lowcountry Boil — A Gullah Geechee Biz publication.,en,,GGBe3b3015dd2b8,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBe3b3015dd2b8.epub
Gullah Geechee Appetizers,,Darryl Elliott Brown,Gullah Geechee Appetizers — A Gullah Geechee Biz publication.,en,,GGB1d9c3f0ced6a,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB1d9c3f0ced6a.epub
KDP Draft — How to Create a Product Launch Plan,,Darryl Elliott Brown,KDP Draft — How to Create a Product Launch Plan — A Gullah Geechee Biz publication.,en,,GGB9253a2b8bbcf,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB9253a2b8bbcf.epub
KDP Draft — How to Build Unshakeable Confidence,,Darryl Elliott Brown,KDP Draft — How to Build Unshakeable Confidence — A Gullah Geechee Biz publication.,en,,GGBf494eeeb0050,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBf494eeeb0050.epub
KDP Draft — How to Create a Personal Mission Statement,,Darryl Elliott Brown,KDP Draft — How to Create a Personal Mission Statement — A Gullah Geechee Biz publication.,en,,GGBc96fc5854555,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc96fc5854555.epub
How to Cultivate Patience,,Darryl Elliott Brown,How to Cultivate Patience — A Gullah Geechee Biz publication.,en,,GGB640ad1a55989,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB640ad1a55989.epub
Encyclopedia Volume 22,,Darryl Elliott Brown,Encyclopedia Volume 22 — A Gullah Geechee Biz publication.,en,,GGB82b1ff965932,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGB82b1ff965932.epub
KDP Draft — How to Set Boundaries That Stick,,Darryl Elliott Brown,KDP Draft — How to Set Boundaries That Stick — A Gullah Geechee Biz publication.,en,,GGB8d23e595b227,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB8d23e595b227.epub
How to Bake Sweet Potato Pie,,Darryl Elliott Brown,How to Bake Sweet Potato Pie — A Gullah Geechee Biz publication.,en,,GGB36552dceaa0c,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB36552dceaa0c.epub
How to Practice Mindful Living,,Darryl Elliott Brown,How to Practice Mindful Living — A Gullah Geechee Biz publication.,en,,GGBc4501338fb59,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc4501338fb59.epub
How to Cook Gullah Pork Chops,,Darryl Elliott Brown,How to Cook Gullah Pork Chops — A Gullah Geechee Biz publication.,en,,GGB285005d9ddf6,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB285005d9ddf6.epub
How to Stay Motivated Every Day,,Darryl Elliott Brown,How to Stay Motivated Every Day — A Gullah Geechee Biz publication.,en,,GGB30278034125f,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB30278034125f.epub
How to Use AI in Your Business,,Darryl Elliott Brown,How to Use AI in Your Business — A Gullah Geechee Biz publication.,en,,GGB7afabc51fad5,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB7afabc51fad5.epub
How to Break Bad Habits Forever,,Darryl Elliott Brown,How to Break Bad Habits Forever — A Gullah Geechee Biz publication.,en,,GGB4a434abc7466,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB4a434abc7466.epub
Gullah Geechee Appetizers,,Darryl Elliott Brown,Gullah Geechee Appetizers — A Gullah Geechee Biz publication.,en,,GGB1bbb5b26bca7,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB1bbb5b26bca7.epub
How to Make Gullah Breads,,Darryl Elliott Brown,How to Make Gullah Breads — A Gullah Geechee Biz publication.,en,,GGBc89b863d3717,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc89b863d3717.epub
Encyclopedia Volume 16,,Darryl Elliott Brown,Encyclopedia Volume 16 — A Gullah Geechee Biz publication.,en,,GGBd559d9f6f74d,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGBd559d9f6f74d.epub
KDP Draft — How to Master Cast Iron Cooking,,Darryl Elliott Brown,KDP Draft — How to Master Cast Iron Cooking — A Gullah Geechee Biz publication.,en,,GGB16673bf5314f,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB16673bf5314f.epub
How to Forgive Yourself and Move On,,Darryl Elliott Brown,How to Forgive Yourself and Move On — A Gullah Geechee Biz publication.,en,,GGB90dccd8344f3,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB90dccd8344f3.epub
KDP Draft — How to Create a Customer Journey Map,,Darryl Elliott Brown,KDP Draft — How to Create a Customer Journey Map — A Gullah Geechee Biz publication.,en,,GGBc2b8605e1708,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc2b8605e1708.epub
How to Develop a Growth Mindset,,Darryl Elliott Brown,How to Develop a Growth Mindset — A Gullah Geechee Biz publication.,en,,GGB40c5744c026b,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB40c5744c026b.epub
How to Build a Personal Brand,,Darryl Elliott Brown,How to Build a Personal Brand — A Gullah Geechee Biz publication.,en,,GGBd38e5f6bed99,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBd38e5f6bed99.epub
KDP Draft — How to Live with Intention,,Darryl Elliott Brown,KDP Draft — How to Live with Intention — A Gullah Geechee Biz publication.,en,,GGB3cca774bca52,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB3cca774bca52.epub
Encyclopedia Volume 24,,Darryl Elliott Brown,Encyclopedia Volume 24 — A Gullah Geechee Biz publication.,en,,GGB788574d6cc5f,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGB788574d6cc5f.epub
KDP Draft — How to Cook Benne Chicken,,Darryl Elliott Brown,KDP Draft — How to Cook Benne Chicken — A Gullah Geechee Biz publication.,en,,GGB477b732715fd,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB477b732715fd.epub
How to Create a Customer Journey Map,,Darryl Elliott Brown,How to Create a Customer Journey Map — A Gullah Geechee Biz publication.,en,,GGB78dae353a462,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB78dae353a462.epub
How to Build Strategic Partnerships,,Darryl Elliott Brown,How to Build Strategic Partnerships — A Gullah Geechee Biz publication.,en,,GGB08a6c24b361d,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB08a6c24b361d.epub
Encyclopedia Volume 17,,Darryl Elliott Brown,Encyclopedia Volume 17 — A Gullah Geechee Biz publication.,en,,GGBf6f743964369,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGBf6f743964369.epub
KDP Draft — How to Let Go of Perfectionism,,Darryl Elliott Brown,KDP Draft — How to Let Go of Perfectionism — A Gullah Geechee Biz publication.,en,,GGBcfde3b18c018,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBcfde3b18c018.epub
KDP Draft — How to Master Public Speaking,,Darryl Elliott Brown,KDP Draft — How to Master Public Speaking — A Gullah Geechee Biz publication.,en,,GGBf9d81f27a728,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBf9d81f27a728.epub
How to Build Strategic Partnerships,,Darryl Elliott Brown,How to Build Strategic Partnerships — A Gullah Geechee Biz publication.,en,,GGBc229001645c9,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBc229001645c9.epub
KDP Draft — How to Cook Lowcountry Boil,,Darryl Elliott Brown,KDP Draft — How to Cook Lowcountry Boil — A Gullah Geechee Biz publication.,en,,GGB521bae50b886,Gullah Geechee Biz,2026-08-02,"CKB000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB521bae50b886.epub
How to Build Simplicity,,Darryl Elliott Brown,How to Build Simplicity — A Gullah Geechee Biz publication.,en,,GGB3291319d22b2,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB3291319d22b2.epub
KDP Draft — How to Set Boundaries That Stick,,Darryl Elliott Brown,KDP Draft — How to Set Boundaries That Stick — A Gullah Geechee Biz publication.,en,,GGB47e1bd988ed4,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB47e1bd988ed4.epub
Encyclopedia Volume 19,,Darryl Elliott Brown,Encyclopedia Volume 19 — A Gullah Geechee Biz publication.,en,,GGBa1e0131a0b7b,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGBa1e0131a0b7b.epub
KDP Draft — How to Make Pickled Shrimp,,Darryl Elliott Brown,KDP Draft — How to Make Pickled Shrimp — A Gullah Geechee Biz publication.,en,,GGBf4bf7b883020,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBf4bf7b883020.epub
KDP Draft — How to Forgive Yourself and Move On,,Darryl Elliott Brown,KDP Draft — How to Forgive Yourself and Move On — A Gullah Geechee Biz publication.,en,,GGBfe785d23669b,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBfe785d23669b.epub
Encyclopedia Volume 36,,Darryl Elliott Brown,Encyclopedia Volume 36 — A Gullah Geechee Biz publication.,en,,GGBf0e9ecd49a85,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGBf0e9ecd49a85.epub
How to Start a Side Hustle,,Darryl Elliott Brown,How to Start a Side Hustle — A Gullah Geechee Biz publication.,en,,GGBfecf1f69f9a0,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBfecf1f69f9a0.epub
KDP Draft — How to Stop People-Pleasing,,Darryl Elliott Brown,KDP Draft — How to Stop People-Pleasing — A Gullah Geechee Biz publication.,en,,GGB921368049cc3,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB921368049cc3.epub
KDP Draft — How to Build a Digital Product Empire,,Darryl Elliott Brown,KDP Draft — How to Build a Digital Product Empire — A Gullah Geechee Biz publication.,en,,GGB717f9e57ff97,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB717f9e57ff97.epub
How to Build a Website on a Budget,,Darryl Elliott Brown,How to Build a Website on a Budget — A Gullah Geechee Biz publication.,en,,GGB961cd7b5de02,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB961cd7b5de02.epub
Encyclopedia Volume 15,,Darryl Elliott Brown,Encyclopedia Volume 15 — A Gullah Geechee Biz publication.,en,,GGB0713f5b74887,Gullah Geechee Biz,2026-08-02,"REF000000,SOC002010,HIS036120","Gullah Geechee, African American, South Carolina, Lowcountry",9.99,USD,false,WORLD,GGB0713f5b74887.epub
KDP Draft — How to Make Benne Wafers,,Darryl Elliott Brown,KDP Draft — How to Make Benne Wafers — A Gullah Geechee Biz publication.,en,,GGB8e18771325c2,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB8e18771325c2.epub
How to Build an Email List from Scratch,,Darryl Elliott Brown,How to Build an Email List from Scratch — A Gullah Geechee Biz publication.,en,,GGB026bc4c5e776,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGB026bc4c5e776.epub
How to Overcome Fear of Failure,,Darryl Elliott Brown,How to Overcome Fear of Failure — A Gullah Geechee Biz publication.,en,,GGBb7e2600f8b3c,Gullah Geechee Biz,2026-08-02,"BUS000000,SEL000000,SOC002010","Gullah Geechee, African American, South Carolina, Lowcountry",3.99,USD,false,WORLD,GGBb7e2600f8b3c.epub
